0;0.0005141
1;0.0014773
2;0.0037987
3;0.0087406
4;0.017997
5;0.033159
6;0.05467
7;0.0806569
8;0.1064827
9;0.1257944
10;0.1329808
11;0.1257944
12;0.1064827
13;0.0806569
14;0.05467
15;0.033159
16;0.017997
17;0.0087406
18;0.0037987
19;0.0014773
20;0.0005141
