0;0.0000678
1;0.0000714
2;0.0000751
3;0.000079
4;0.0000831
5;0.0000874
6;0.0000918
7;0.0000965
8;0.0001014
9;0.0001065
10;0.0001118
11;0.0001173
12;0.0001231
13;0.0001292
14;0.0001354
15;0.000142
16;0.0001488
17;0.0001559
18;0.0001633
19;0.000171
20;0.0001791
21;0.0001874
22;0.0001961
23;0.0002051
24;0.0002145
25;0.0002242
26;0.0002343
27;0.0002448
28;0.0002557
29;0.000267
30;0.0002787
31;0.0002909
32;0.0003034
33;0.0003165
34;0.00033
35;0.000344
36;0.0003585
37;0.0003734
38;0.0003889
39;0.0004049
40;0.0004215
41;0.0004386
42;0.0004563
43;0.0004745
44;0.0004934
45;0.0005128
46;0.0005329
47;0.0005535
48;0.0005748
49;0.0005968
50;0.0006194
51;0.0006427
52;0.0006667
53;0.0006914
54;0.0007167
55;0.0007428
56;0.0007697
57;0.0007972
58;0.0008255
59;0.0008546
60;0.0008845
61;0.0009151
62;0.0009465
63;0.0009787
64;0.0010117
65;0.0010456
66;0.0010802
67;0.0011157
68;0.001152
69;0.0011892
70;0.0012272
71;0.001266
72;0.0013058
73;0.0013463
74;0.0013877
75;0.00143
76;0.0014732
77;0.0015172
78;0.0015621
79;0.0016079
80;0.0016545
81;0.001702
82;0.0017503
83;0.0017995
84;0.0018496
85;0.0019005
86;0.0019522
87;0.0020048
88;0.0020582
89;0.0021124
90;0.0021674
91;0.0022232
92;0.0022798
93;0.0023372
94;0.0023953
95;0.0024541
96;0.0025137
97;0.002574
98;0.002635
99;0.0026966
100;0.0027589
101;0.0028218
102;0.0028854
103;0.0029495
104;0.0030142
105;0.0030794
106;0.0031451
107;0.0032113
108;0.0032779
109;0.003345
110;0.0034124
111;0.0034802
112;0.0035484
113;0.0036168
114;0.0036855
115;0.0037545
116;0.0038236
117;0.0038928
118;0.0039622
119;0.0040317
120;0.0041012
121;0.0041707
122;0.0042402
123;0.0043096
124;0.0043788
125;0.0044479
126;0.0045168
127;0.0045854
128;0.0046538
129;0.0047218
130;0.0047894
131;0.0048566
132;0.0049233
133;0.0049895
134;0.0050552
135;0.0051202
136;0.0051846
137;0.0052483
138;0.0053112
139;0.0053734
140;0.0054347
141;0.0054952
142;0.0055547
143;0.0056132
144;0.0056708
145;0.0057272
146;0.0057826
147;0.0058369
148;0.0058899
149;0.0059418
150;0.0059923
151;0.0060416
152;0.0060895
153;0.006136
154;0.0061812
155;0.0062248
156;0.006267
157;0.0063076
158;0.0063467
159;0.0063842
160;0.0064201
161;0.0064543
162;0.0064868
163;0.0065176
164;0.0065467
165;0.006574
166;0.0065996
167;0.0066233
168;0.0066452
169;0.0066653
170;0.0066835
171;0.0066999
172;0.0067143
173;0.0067269
174;0.0067375
175;0.0067462
176;0.006753
177;0.0067578
178;0.0067608
179;0.0067617
180;0.0067608
181;0.0067578
182;0.006753
183;0.0067462
184;0.0067375
185;0.0067269
186;0.0067143
187;0.0066999
188;0.0066835
189;0.0066653
190;0.0066452
191;0.0066233
192;0.0065996
193;0.006574
194;0.0065467
195;0.0065176
196;0.0064868
197;0.0064543
198;0.0064201
199;0.0063842
200;0.0063467
201;0.0063076
202;0.006267
203;0.0062248
204;0.0061812
205;0.006136
206;0.0060895
207;0.0060416
208;0.0059923
209;0.0059418
210;0.0058899
211;0.0058369
212;0.0057826
213;0.0057272
214;0.0056708
215;0.0056132
216;0.0055547
217;0.0054952
218;0.0054347
219;0.0053734
220;0.0053112
221;0.0052483
222;0.0051846
223;0.0051202
224;0.0050552
225;0.0049895
226;0.0049233
227;0.0048566
228;0.0047894
229;0.0047218
230;0.0046538
231;0.0045854
232;0.0045168
233;0.0044479
234;0.0043788
235;0.0043096
236;0.0042402
237;0.0041707
238;0.0041012
239;0.0040317
240;0.0039622
241;0.0038928
242;0.0038236
243;0.0037545
244;0.0036855
245;0.0036168
246;0.0035484
247;0.0034802
248;0.0034124
249;0.003345
250;0.0032779
251;0.0032113
252;0.0031451
253;0.0030794
254;0.0030142
255;0.0029495
256;0.0028854
257;0.0028218
258;0.0027589
259;0.0026966
260;0.002635
261;0.002574
262;0.0025137
263;0.0024541
264;0.0023953
265;0.0023372
266;0.0022798
267;0.0022232
268;0.0021674
269;0.0021124
270;0.0020582
271;0.0020048
272;0.0019522
273;0.0019005
274;0.0018496
275;0.0017995
276;0.0017503
277;0.001702
278;0.0016545
279;0.0016079
280;0.0015621
281;0.0015172
282;0.0014732
283;0.00143
284;0.0013877
285;0.0013463
286;0.0013058
287;0.001266
288;0.0012272
289;0.0011892
290;0.001152
291;0.0011157
292;0.0010802
293;0.0010456
294;0.0010117
295;0.0009787
296;0.0009465
297;0.0009151
298;0.0008845
299;0.0008546
300;0.0008255
301;0.0007972
302;0.0007697
303;0.0007428
304;0.0007167
305;0.0006914
306;0.0006667
307;0.0006427
308;0.0006194
309;0.0005968
310;0.0005748
311;0.0005535
312;0.0005329
313;0.0005128
314;0.0004934
315;0.0004745
316;0.0004563
317;0.0004386
318;0.0004215
319;0.0004049
320;0.0003889
321;0.0003734
322;0.0003585
323;0.000344
324;0.00033
325;0.0003165
326;0.0003034
327;0.0002909
328;0.0002787
329;0.000267
330;0.0002557
331;0.0002448
332;0.0002343
333;0.0002242
334;0.0002145
335;0.0002051
336;0.0001961
337;0.0001874
338;0.0001791
339;0.000171
340;0.0001633
341;0.0001559
342;0.0001488
343;0.000142
344;0.0001354
345;0.0001292
346;0.0001231
347;0.0001173
348;0.0001118
349;0.0001065
350;0.0001014
351;0.0000965
352;0.0000918
353;0.0000874
