79;429.1;255.1767947
78;766.3666667;361.2345196
77;2686.4;863.9119368
35;2724.5333333;874.3017602
36;2720.8;878.427176
33;2743.6;880.9512335
34;2723.7;874.6893498
39;2723.1666667;880.3875355
37;2713.5333333;869.7950902
38;2729.2;885.9277779
43;2717.5333333;878.584117
42;2718.4;880.2138298
41;2723.3333333;875.9644668
40;2722.7333333;878.7075122
82;253.7;154.0877829
83;218.5666667;125.0507989
80;352.2333333;224.495401
81;305.7666667;197.9947201
86;167.5769231;108.9154436
87;150.64;90.2588315
84;195.2068966;109.2243364
85;172.2068966;118.5906463
67;2724.3333333;877.8537437
66;2725.6;878.7029862
69;2734.7;875.8876148
68;2736.7;879.3557654
22;2720.8666667;878.0748823
23;2724.7;875.6977179
24;2711.7666667;885.0437621
25;2723.8666667;875.1718544
26;2733.7;887.3495657
27;2738.4;878.1102201
28;2720.3666667;872.3446995
29;2727.5333333;884.8422315
3;2718.8333333;880.0295482
2;2721.5;876.4165578
1;2719.9;878.6629086
7;2732.8;880.0522477
30;2733.2666667;881.4414109
6;2724.3666667;876.3585506
5;2727.3666667;881.9531414
32;2723.2666667;880.8742105
4;2725.5;872.5415018
31;2733.4666667;882.5874474
70;2720.3;875.6173448
71;2724.2333333;875.9958937
9;2721.4;877.9913439
72;2719.7666667;884.7930085
8;2719.2333333;879.4533837
73;2732.2333333;878.4681292
74;2719.6;875.6038547
75;2725.7333333;877.5203282
76;2717.9333333;875.0122337
59;2723.1666667;869.9302026
58;2717.0333333;871.8436068
57;2721.6;872.733344
56;2716.0666667;876.7102668
19;2719;880.4532532
55;2715.9666667;877.3820574
17;2716.6333333;878.4188178
18;2706.7333333;879.1699037
15;2727.9666667;879.0274988
16;2721.5333333;878.1284461
13;2715.9;873.7213061
14;2722.8;880.4187248
11;2729.6;885.6293145
12;2731.3;881.1814229
21;2718.5333333;874.6831045
20;2728.8;876.4360983
64;2725.3333333;879.7181889
65;2720.3;880.2713982
62;2720.1;876.3669657
63;2721.1333333;875.7132554
60;2728.8666667;879.3205344
61;2712.8333333;870.9263433
49;2722.8333333;874.8542769
48;2733.2666667;881.9897542
96;7.4;6.5802736
95;33.4;13.6642274
94;53.9090909;8.2031036
45;2731.4;881.3863531
93;56.1538462;20.3463598
44;2723.1333333;877.4101284
92;67.0714286;23.4831012
47;2715.0666667;874.4099068
91;74.3125;39.4169486
46;2731.0666667;885.2016304
90;84.2;40.2552383
10;2717.6333333;875.237248
51;2728.5666667;879.1098822
52;2736.4333333;879.5766883
53;2724.9;875.8487647
54;2733.3666667;882.1788654
88;126.36;54.0554345
89;100.3913043;49.8531837
50;2725.8666667;871.6611463
