79;2600.3666667;344.9304261
78;2962.6333333;96.3755168
77;2963.6;486.1563251
35;2935.2;577.1214777
36;2927.5666667;572.9926691
33;2926.8333333;572.2976127
34;2922.5666667;578.3678989
39;2935.7;579.0466094
37;2926.2666667;563.9652675
38;2938.6;566.7372194
43;2912.2333333;560.6403164
42;2933.9666667;577.1205267
41;2935.6666667;581.1533914
40;2935.9666667;566.2496393
82;1221.1785714;568.0569907
83;746.6;358.1475487
80;2466.2068966;356.7667685
81;1964.3448276;587.187867
86;122;?
84;514.8888889;278.7070756
85;225.75;179.9556132
67;2926.4666667;568.9324991
66;2931.4;577.5460931
69;2922.8;580.8391314
68;2932.7666667;572.8143879
22;2923.0666667;569.3005953
23;2924.1333333;567.1518518
24;2926.5666667;561.4447916
25;2938.5;584.5461989
26;2916.9666667;581.331912
27;2921.9;572.4772153
28;2936.9;573.1545708
29;2931.3333333;576.6991287
3;2931.1333333;557.6128142
2;2918.6333333;568.9963022
1;2929.8333333;564.560988
7;2937.3;556.2911139
30;2933.7333333;583.5745931
6;2937.3666667;566.4315087
5;2925.8333333;565.6563526
32;2923.5333333;580.3519582
4;2919.6;565.3765056
31;2926.0666667;570.0161482
70;2936.3666667;565.1360217
71;2920.8666667;576.3297508
9;2913.6333333;585.4038679
72;2932.1;573.4087036
8;2921.8666667;570.2438519
73;2923.3;563.8476286
74;2937.4;565.243103
75;2934.9666667;572.2566029
76;2931.7666667;564.3013186
59;2936.7666667;577.1500542
58;2937.9333333;569.0902561
57;2936.3;571.23847
56;2934.5;589.55189
19;2924.4333333;566.0860592
55;2923.5666667;565.1750832
17;2929;577.999821
18;2926.7666667;583.3318499
15;2927.8666667;571.9041838
16;2926.5333333;558.1618066
13;2929.4333333;568.6965546
14;2935.2;568.8566512
11;2925.8666667;571.1032719
12;2931.7;567.9015304
21;2921.0333333;570.3890677
20;2926.4333333;567.9924528
64;2924.6;577.8285511
65;2937.1;564.301726
62;2933.2333333;571.1252464
63;2925.9;568.0587239
60;2926.2;575.9034522
61;2931;569.3898125
49;2932.9333333;571.9083561
48;2921.9333333;565.2426963
45;2927.5333333;571.5215465
44;2929.8333333;562.8589634
47;2931.6333333;572.4747537
46;2941.6666667;568.5804061
10;2928.1333333;573.396579
51;2940.3666667;579.433819
52;2924.1666667;573.3204606
53;2932;577.1904604
54;2935.7;577.3109573
50;2923.4;564.5800148
