79;2062.5517241;568.9370783
78;2672.7333333;157.8973768
77;2892.2;674.1666324
35;2893.9666667;709.3071648
36;2882.7;709.0383069
33;2876.9333333;701.5554115
34;2867.5666667;702.594732
39;2890;708.1351907
37;2896.8666667;704.9535927
38;2888.5;700.2070507
43;2882.6;709.7632242
42;2884.8333333;707.6628402
41;2879;704.4165108
40;2871.7;701.1478348
82;692.6666667;437.743954
83;486.15;308.4766092
80;1577.6785714;513.7210696
81;1024.037037;441.6035014
86;290;285.6711396
87;488;?
84;294.5;171.9680203
85;204.6666667;207.0020934
67;2888.6;713.4018841
66;2886.6666667;706.2539024
69;2874.5333333;695.688284
68;2888.8666667;709.7439914
22;2895.7333333;706.1996364
23;2880.8333333;711.6744744
24;2897.2333333;708.002225
25;2888.1666667;706.6350608
26;2879.8;706.4770978
27;2888.1333333;709.2864668
28;2879.7333333;700.8177457
29;2878.7;707.8635243
3;2889.2333333;704.915142
2;2895.8;709.7482992
1;2878.8333333;706.1710784
7;2894.6666667;706.4922253
30;2892.0666667;703.9573328
6;2890.7333333;706.6558902
5;2892.4333333;705.7920317
32;2889.1;711.2684808
4;2890.7;705.4898592
31;2886.1;707.6495504
70;2889.6333333;707.3533713
71;2888.4;704.9248725
9;2885.6333333;709.6369389
72;2884.1333333;707.0221541
8;2891.3333333;702.8331991
73;2887.7666667;706.0779816
74;2888.3;705.6769384
75;2891.5;712.6571333
76;2882.3333333;705.3932302
59;2894.3;706.5797244
58;2879.5333333;707.4692991
57;2878.0666667;702.412097
56;2884.6333333;703.1521385
19;2896.3333333;708.4784246
55;2881.2666667;706.6062618
17;2886.5;705.8988279
18;2886.5333333;704.4316728
15;2890.3;705.0454204
16;2893.2;711.3348986
13;2877.5;715.6120963
14;2885.8;707.0063844
11;2884.4666667;704.9559406
12;2887.4;705.812938
21;2891.9;704.7812255
20;2889.2;705.2304783
64;2887.7666667;704.2596349
65;2887.0666667;717.5609037
62;2881.5666667;707.171524
63;2880.6333333;705.0515992
60;2880.6;708.3180466
61;2873.8333333;713.8337044
49;2874.2;699.4413239
48;2888.1666667;702.4264882
45;2887.9666667;704.798552
44;2880.2333333;711.4284166
47;2877.3666667;706.6635293
46;2885.2666667;703.0996365
10;2891.9333333;703.5385896
51;2892.0333333;704.4733168
52;2878.5;706.7450767
53;2889.8333333;707.3815769
54;2885.4666667;710.348129
88;240;?
50;2883;705.4288009
