79;2571.6666667;52.8493848
78;2783.4666667;57.1252305
77;3251.5666667;34.236181
35;3247.3;34.205414
36;3246;31.9061123
33;3251.6333333;35.8901421
34;3263.1333333;29.7700768
39;3255.9666667;32.0801618
37;3249.1;36.6279995
38;3260.2333333;38.173545
43;3250.1;34.6692251
42;3266.8666667;32.8966337
41;3248.6666667;33.2600344
40;3254.8666667;30.940135
82;2504.5;92.1141533
83;380;142.3950309
80;2567.2666667;75.1017394
81;2568.1333333;73.2156632
67;3254.6333333;40.3540224
66;3256.0333333;32.9037083
69;3251.9;39.3983633
68;3251.9;37.627347
22;3243.1666667;26.9739125
23;3239.5666667;33.1492792
24;3253.6333333;40.303575
25;3247.2666667;37.2595124
26;3258.0666667;34.8760696
27;3259.2333333;33.902175
28;3256.2666667;29.5529138
29;3244.7666667;29.0726597
3;3246.7;33.4510966
2;3246.9;32.6362925
1;3264.9666667;31.6222132
7;3250.9;29.3343978
30;3255.8;38.4576794
6;3249.7;29.5052888
5;3247.1666667;32.9619251
32;3253.2333333;35.4563192
4;3240.1;49.8344501
31;3249.0333333;38.9646023
70;3256.5333333;21.9525088
71;3252.1;40.0373532
9;3250.1;33.2060962
72;3243.9666667;43.2518553
8;3246.6;31.715981
73;3246.6333333;29.5056784
74;3252.8;29.4517724
75;3252.0333333;34.8023813
76;3250.2333333;34.3598436
59;3246.7;38.3604951
58;3251.2;37.5402313
57;3252.9;31.1507458
56;3249.5666667;37.4291822
19;3260.8666667;31.841995
55;3247.1;35.671248
17;3257.3666667;37.4741137
18;3266.4666667;30.5362795
15;3245.9;30.2328321
16;3246.5;32.3480533
13;3252.2333333;31.3211214
14;3245.6666667;41.1853115
11;3257.2;33.4626915
12;3256.6333333;36.827167
21;3266.9333333;39.6127229
20;3252.0333333;32.7050385
64;3248.9;35.1600773
65;3253.8666667;31.815994
62;3256.4333333;32.7326509
63;3243.9;31.5740509
60;3248.2666667;31.975134
61;3273.1333333;27.97996
49;3251.1333333;38.9170057
48;3258.0333333;36.6318905
45;3245.6;28.8917122
44;3267.1666667;38.2307723
47;3258.7333333;33.9725379
46;3253.3333333;30.5538906
10;3238.6333333;31.5632734
51;3256.5666667;39.6812153
52;3255.5333333;36.8732529
53;3256.9;40.8330073
54;3250.7666667;27.9280891
50;3246.8666667;32.8934889
