79;2304.9333333;37.2743171
78;2566.4333333;55.1084719
77;3250.9;29.0959767
35;3257.3333333;33.612737
36;3266.0333333;37.0493458
33;3244.0333333;33.9964332
34;3243.5;32.6198057
39;3251.7;34.4054426
37;3239.9333333;36.4094847
38;3246.7666667;28.9930828
43;3250.0666667;38.1593152
42;3241.9;28.733436
41;3255.7;33.5334624
40;3246.9333333;23.5663895
80;1495.4333333;142.6062056
81;19;5.6568542
67;3259.1666667;36.6945296
66;3250.5333333;37.6139495
69;3240.1666667;31.0206642
68;3250.4666667;25.1282686
22;3256.0333333;24.5363676
23;3259.2333333;41.6509994
24;3250.4333333;23.1526916
25;3250.6333333;31.5261067
26;3245.7;31.7013543
27;3262.0666667;35.3015906
28;3253.8333333;28.2807152
29;3247.3333333;31.4909219
3;3255.8666667;34.6835282
2;3241.5333333;31.9112274
1;3261.7666667;33.1638392
7;3251.7333333;36.1003709
30;3261.7666667;36.9824593
6;3255.0666667;28.967203
5;3251;31.0705538
32;3248.5;33.1555893
4;3248.4333333;26.8298384
31;3250.0333333;37.7665089
70;3248.4666667;32.5266292
71;3255.4666667;33.4743683
9;3247.2;39.8690961
72;3254.3;46.092972
8;3271.7;29.0150377
73;3254.4666667;23.3337603
74;3244.6333333;36.9010637
75;3249.8666667;39.9945973
76;3244.6666667;47.3805819
59;3252.5333333;34.3689248
58;3251.4333333;25.6685549
57;3260.8;30.3694493
56;3250.7333333;29.663554
19;3245.8666667;31.9910907
55;3259.1;44.2690442
17;3257.9333333;31.7543734
18;3257.7333333;38.5271363
15;3254.6;30.1108298
16;3263.0333333;35.4862609
13;3251.0333333;31.465891
14;3244.4;35.259237
11;3249.2333333;31.3893056
12;3251.9333333;35.3220975
21;3240.7;30.4892859
20;3244.3333333;36.3643756
64;3246.6;27.1872181
65;3250.8;29.4704996
62;3261.7666667;40.6148294
63;3257.7;35.1618426
60;3242.9;36.1341848
61;3258.5333333;33.761571
49;3244.9333333;32.3013113
48;3245.3666667;26.4477146
45;3249.5333333;41.5756339
44;3259.1;30.5651932
47;3248.9333333;39.4137499
46;3264.1;41.4365739
10;3257.1666667;26.0874965
51;3248.7;35.8484838
52;3257.0333333;33.164671
53;3249.0333333;41.3883903
54;3247.3;29.8365085
50;3256.7333333;35.397188
