79;2278.3;35.2460807
78;2591.3666667;50.5756404
77;3248;32.6686605
35;3258.2666667;37.1631383
36;3252.7;28.8613212
33;3252.0666667;35.5274865
34;3253.2333333;35.1741317
39;3259;28.3755601
37;3252.4;33.3058968
38;3251.6333333;30.8650939
43;3261.5333333;35.5515491
42;3255.6333333;36.2733714
41;3253.3333333;31.4963964
40;3250.5;36.3002327
82;64.68;45.4401805
80;2287.6666667;38.8066234
81;1924.3333333;115.3164561
67;3249.1;34.9692969
66;3242.4333333;38.5358618
69;3247.8333333;29.9137649
68;3247.4;35.947855
22;3253.8333333;28.6898797
23;3251.4666667;36.0160245
24;3249.7333333;36.7028453
25;3252.6333333;35.2043133
26;3254.7;30.3805178
27;3252.4333333;31.6093432
28;3247.1666667;35.8436099
29;3258;38.0045369
3;3246.6;23.5527288
2;3256.0333333;36.6761064
1;3248.8666667;38.3007458
7;3258.3333333;35.4306835
30;3247.1666667;32.6497434
6;3247;32.4887248
5;3259.4;31.1930585
32;3267.1;32.3305663
4;3251;33.9350292
31;3259.6666667;36.4874408
70;3260.2666667;35.1841788
71;3244.2666667;35.5371911
9;3256.5666667;38.1744483
72;3260.3;35.2685754
8;3257.6;38.7268062
73;3248.7333333;31.0427218
74;3246.2;38.1967682
75;3250.6;39.7410584
76;3256;31.7729011
59;3251.2333333;39.0036986
58;3242.5333333;32.561595
57;3249.3333333;29.1042518
56;3255.3666667;25.1402731
19;3248.2333333;35.5282145
55;3252.1666667;36.9837647
17;3247.7333333;34.803818
18;3254.4666667;33.4145677
15;3253.5;41.2433903
16;3236.9666667;34.9013223
13;3262.2;31.610125
14;3239.5666667;29.3195043
11;3244.1666667;34.8594056
12;3251.6333333;31.0644306
21;3243.1;29.1551734
20;3254.7333333;36.9910831
64;3256.6666667;37.7572403
65;3257.0333333;34.775619
62;3261.6666667;37.0938542
63;3249.6;27.9711674
60;3250;29.8108983
61;3252.8;32.3849688
49;3252.7666667;24.5113392
48;3254.9666667;35.4862609
45;3257.5333333;40.7978476
44;3251.3666667;35.6365594
47;3251.9666667;34.8003997
46;3256.0333333;35.0206671
10;3254.5333333;31.009157
51;3234.9666667;34.7021646
52;3258.2333333;36.8937742
53;3244.2;33.5727722
54;3258.3;36.4276799
50;3237.8666667;31.7769525
