Simulation Total Time;6802419
Total Number of Sensed Events by the WSN: 497309
Total Number of Sensed Events by the Drone: 303151
Number of Sensed Events by the Drone per Day
Simulation Total Time;6792744
Total Number of Sensed Events by the WSN: 497596
Total Number of Sensed Events by the Drone: 303155
Number of Sensed Events by the Drone per Day
1;4124
2;4014
3;4091
4;4095
5;3968
6;4114
7;4058
8;3982
9;4060
10;4002
11;4071
12;3973
13;4040
14;4061
15;4052
16;4071
17;3979
18;4073
19;3981
20;4007
21;4092
22;4046
23;4023
24;4047
25;4050
26;4004
27;4009
28;4057
29;4060
30;4067
31;4037
32;4020
33;4021
34;4024
35;3962
36;4004
37;4047
38;4045
39;4013
40;4076
41;4043
42;4013
43;4020
44;4016
45;4068
46;4016
47;4042
48;3998
49;4010
50;4037
51;4003
52;4097
53;3977
54;4064
55;4011
56;4053
57;3989
58;3948
59;4045
60;4043
61;3977
62;4079
63;4051
64;3991
65;4065
66;4099
67;4091
68;4018
69;4004
70;3999
71;4068
72;4051
73;3723
74;2605
75;2730
76;1894
77;678
78;658
79;361
Simulation Total Time;6820258
Total Number of Sensed Events by the WSN: 497974
Total Number of Sensed Events by the Drone: 303287
Number of Sensed Events by the Drone per Day
1;4048
2;4036
3;4076
4;4103
5;4016
6;4026
7;4025
8;4123
9;4056
10;4036
11;4016
12;4073
13;4051
14;4065
15;4020
16;4064
17;4112
18;4074
19;3993
20;3985
21;4038
22;3978
23;4078
24;3981
25;4063
26;4079
27;4006
28;4078
29;3962
30;4013
31;3991
32;4087
33;3963
34;4089
35;4050
36;4017
37;4062
38;4076
39;3999
40;4030
41;4041
42;4059
43;4039
44;4072
45;4047
46;4025
47;4051
48;3941
49;4048
50;4041
51;3990
52;4051
53;4024
54;4033
55;4043
56;3938
57;3996
58;4019
59;4022
60;4037
61;4014
62;4135
63;4014
64;4037
65;4055
66;4042
67;4017
68;4018
69;4065
70;3996
71;4047
72;4028
73;3799
74;2656
75;2680
76;1684
77;685
78;667
79;493
Simulation Total Time;6822036
Total Number of Sensed Events by the WSN: 497544
Total Number of Sensed Events by the Drone: 303474
Number of Sensed Events by the Drone per Day
1;4060
2;4010
3;4036
4;4023
5;4008
6;4066
7;4099
8;4027
9;4054
10;4056
11;4000
12;4006
13;4057
14;4105
15;4038
16;4059
17;4045
18;4046
19;4006
20;3989
21;3979
22;4063
23;4020
24;4062
25;4009
26;3998
27;4037
28;4073
29;4076
30;4094
31;4000
32;4030
33;4055
34;4090
35;4051
36;4003
37;4047
38;4027
39;3978
40;4017
41;4049
42;4028
43;4051
44;4048
45;4005
46;3989
47;4051
48;4012
49;4027
50;4091
51;4037
52;3998
53;4066
54;3997
55;4034
56;4003
57;4049
58;4048
59;4022
60;4033
61;4081
62;4011
63;4053
64;4070
65;4074
66;4048
67;4026
68;3965
69;4013
70;4041
71;3993
72;4090
73;3714
74;2614
75;2695
76;2008
77;672
78;709
79;460
Simulation Total Time;6803192
Total Number of Sensed Events by the WSN: 497373
Total Number of Sensed Events by the Drone: 303521
Number of Sensed Events by the Drone per Day
1;4139
2;4048
3;4059
4;4033
5;4019
6;4011
7;3921
8;4036
9;4016
10;4139
11;3995
12;4084
13;4079
14;4046
15;4047
16;4028
17;4083
18;4021
19;4059
20;4007
21;4000
22;4124
23;3966
24;4054
25;3966
26;4033
27;4041
28;4039
29;4040
30;4049
31;4089
32;4078
33;4088
34;4017
35;4046
36;4054
37;4044
38;4022
39;4067
40;4040
41;3959
42;4020
43;4028
44;4024
45;4018
46;4023
47;4046
48;4025
49;4100
50;4086
51;4023
52;4074
53;4048
54;3996
55;4005
56;4014
57;4055
58;4035
59;4049
60;4070
61;4011
62;3963
63;4114
64;4013
65;3995
66;4078
67;4086
68;4040
69;4023
70;4079
71;4088
72;4000
73;3676
74;2676
75;2701
76;1824
77;669
78;698
79;362
Simulation Total Time;6808198
Total Number of Sensed Events by the WSN: 497492
Total Number of Sensed Events by the Drone: 303432
Number of Sensed Events by the Drone per Day
1;4128
2;4062
3;4046
4;4070
5;4062
6;4028
7;4046
8;4034
9;4065
10;4064
11;3989
12;4060
13;4035
14;4018
15;4026
16;4079
17;3996
18;4015
19;4101
20;4017
21;4068
22;4069
23;4019
24;4034
25;4076
