Simulation Identification;sensor.controlled.AntControlledWSNNode_Random81
Round;20
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8863209
Total Number of Sensed Events by the WSN;229524
Number of Sensed Events by the WSN per Day
1;2926
2;2855
3;2941
4;2862
5;2931
6;2876
7;2933
8;2911
9;2901
10;2845
11;2896
12;2919
13;2862
14;2830
15;2871
16;2853
17;2822
18;2826
19;2855
20;2921
21;2833
22;2832
23;2808
24;2795
25;2830
26;2813
27;2781
28;2764
29;2714
30;2823
31;2758
32;2782
33;2706
34;2837
35;2866
36;2778
37;2755
38;2756
39;2721
40;2708
41;2724
42;2797
43;2682
44;2682
45;2733
46;2747
47;2690
48;2699
49;2700
50;2676
51;2714
52;2727
53;2678
54;2702
55;2646
56;2618
57;2660
58;2620
59;2643
60;2625
61;2662
62;2651
63;2642
64;2667
65;2605
66;2627
67;2693
68;2587
69;2615
70;2600
71;2598
72;2643
73;2575
74;2542
75;2621
76;2558
77;2589
78;2572
79;2539
80;2564
81;2497
82;2338
83;2310
84;892
85;612
86;627
87;407
88;155
89;112
90;103
91;96
92;99
93;67
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node0;0;626058;20586;0;4684;8219193.113333
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node1;0;313420;123007;0;10952;7173898.672667
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node2;0;35207;18182;0;2903;8516044.220667
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node3;0;88229;7407;0;7826;7695605.112666
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node4;0;104278;10561;0;10310;7281580.194666
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node5;0;320262;12766;0;12766;6872228.179333
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node6;0;1123558;288918;0;12350;6939904.042669
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node7;0;340683;42057;0;12237;6960218.486
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node8;0;198738;58050;0;10843;7192454.845333
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node9;0;600187;578104;0;11186;7132172.930672
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node10;0;31751;16390;0;5931;8011376.901999
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node11;0;490885;32967;0;8501;7582936.872666
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node12;0;29491;5940;0;6394;7934282.487333
