Simulation Total Time;7408576
Total Number of Sensed Events by the WSN: 333694
Total Number of Sensed Events by the Drone: 333694
Number of Sensed Events by the Drone per Day
1;4024
2;4037
3;4070
4;4082
5;4024
6;3998
7;3981
8;4089
9;4052
10;4024
11;3996
12;3992
13;4005
14;4017
15;4034
16;4032
17;4048
18;4004
19;4060
20;4058
21;4077
22;4053
23;4061
24;4018
25;3993
26;3991
27;4019
28;4017
29;4070
30;3990
31;4020
32;4081
33;4045
34;4090
35;4032
36;4085
37;4043
38;4064
39;4094
40;4060
41;4029
42;4032
43;4070
44;3975
45;4020
46;4046
47;3972
48;4110
49;3994
50;4059
51;4031
52;4005
53;4091
54;4060
55;4078
56;4073
57;4092
58;4029
59;4055
60;4062
61;3939
62;4024
63;3992
64;4043
65;4080
66;4054
67;4045
68;3956
69;3964
70;4075
71;4024
72;4055
73;4079
74;4074
75;4021
76;4001
77;4035
78;4011
79;4087
80;4025
81;4005
82;2710
83;2151
84;1218
85;381
86;232
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node0;0;219202;33762;0;8154;7384929.999999;85 days 11:23:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node1;0;363243;43266;0;8709;7202929.999997;83 days 8:48:53
eboracum.wsn.network.node.sensor.MuleWSNNode;Node2;0;317152;43719;0;8638;7209523.333331;83 days 10:40:44
eboracum.wsn.network.node.sensor.MuleWSNNode;Node3;0;305181;43755;0;8643;7208379.999997;83 days 10:20:6
eboracum.wsn.network.node.sensor.MuleWSNNode;Node4;0;303374;43814;0;8698;7199173.333332;83 days 7:46:29
eboracum.wsn.network.node.sensor.MuleWSNNode;Node5;0;300598;43840;0;8680;7201733.333331;83 days 8:29:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node6;0;344082;43033;0;8608;7221083.33333;83 days 13:53:21
eboracum.wsn.network.node.sensor.MuleWSNNode;Node7;0;226931;33552;0;8116;7392973.333331;85 days 13:36:29
eboracum.wsn.network.node.sensor.MuleWSNNode;Node8;0;337469;43215;0;8744;7197956.666664;83 days 7:26:10
eboracum.wsn.network.node.sensor.MuleWSNNode;Node9;0;451802;53758;0;9266;7010746.666664;81 days 3:27:34
