Simulation Identification;sensor.controlled.PSControlledWSNNode_Random64
Round;7
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;64
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;9000000
Total Number of Sensed Events by the WSN;0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node0;0;0;0;0;6991;7834831.711333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node1;0;0;0;1;6790;7868331.911333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node2;0;0;0;1;7498;7750330.111333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node3;0;0;0;0;906;8848996.338
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node4;0;0;0;0;1968;8671998.494
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node5;0;0;0;0;3204;8465997.648
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node6;0;0;0;0;7991;7668163.478666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node7;0;0;0;0;7428;7761997.716
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node8;0;0;0;1;7527;7745497.066
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node9;0;0;0;0;7007;7832165.258666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node10;0;0;0;0;6745;7875831.161333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node11;0;0;0;1;6716;7880663.980666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node12;0;0;0;0;7961;7673165.334666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node13;0;0;0;1;7912;7681329.875333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node14;0;0;0;1;3450;8424997.706
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node15;0;0;0;1;8023;7662830.411333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node16;0;0;0;1;3359;8440165.228667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node17;0;0;0;0;8203;7632830.953333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node18;0;0;0;0;706;8882331.285333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node19;0;0;0;0;8112;7647996.552
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node20;0;0;0;0;7916;7680662.680666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node21;0;0;0;0;561;8906497.438
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node22;0;0;0;0;3003;8499498.604
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node23;0;0;0;0;3464;8422665.130667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node24;0;0;0;1;1953;8674497.734
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node25;0;0;0;1;10170;7304998.988
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node26;0;0;0;1;2021;8663165.732667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node27;0;0;0;1;2032;8661331.601333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node28;0;0;0;1;8012;7664664.536666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node29;0;0;0;0;8006;7665663.478666
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node30;0;0;0;0;5379;8103498.61
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node31;0;0;0;1;11590;7068332.307333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node32;0;0;0;0;2669;8555165.138667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node33;0;0;0;0;1063;8822830.529333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node34;0;0;0;0;78;8986997.774
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node35;0;0;0;0;8038;7660330.155333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node36;0;0;0;0;2262;8622998.546
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node37;0;0;0;0;1071;8821497.402
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node38;0;0;0;0;7899;7683498.41
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node39;0;0;0;1;1114;8814331.579333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node40;0;0;0;1;4055;8324165.780667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node41;0;0;0;0;1657;8723830.539333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node42;0;0;0;0;1235;8794164.040667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node43;0;0;0;1;4160;8306665.060667
