Simulation Total Time;6711437
Total Number of Sensed Events by the WSN: 661859
Total Number of Sensed Events by the Drone: 296606
Number of Sensed Events by the Drone per Day
1;4074
2;4031
3;4051
4;3981
5;4080
6;4045
7;4024
8;4088
9;4080
10;3998
11;4081
12;4007
13;4116
14;3972
15;3985
16;4067
17;4046
18;4009
19;4061
20;4003
21;4063
22;4006
23;4064
24;4018
25;4102
26;3989
27;3984
28;4054
29;4036
30;4078
31;4039
32;4106
33;4049
34;3970
35;4011
36;4042
37;4011
38;4041
39;4069
40;4030
41;4094
42;4068
43;4025
44;4008
45;3990
46;4063
47;4019
48;4045
49;4014
50;4085
51;4009
52;4015
53;3993
54;3951
55;4006
56;4096
57;4039
58;4025
59;4034
60;4024
61;4054
62;4043
63;4025
64;4054
65;4054
66;4025
67;4048
68;3960
69;4050
70;4014
71;3772
72;2756
73;2717
74;2428
75;776
76;719
77;673
78;274
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node0;0;385520;55733;0;13215;6655773.33333;77 days 0:50:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node1;0;561849;72286;0;14589;6376176.666662;73 days 19:10:14
eboracum.wsn.network.node.sensor.MuleWSNNode;Node2;0;547116;74246;0;14543;6377159.999995;73 days 19:26:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node3;0;552721;74215;0;14583;6370726.666662;73 days 17:40:19
eboracum.wsn.network.node.sensor.MuleWSNNode;Node4;0;572622;73707;0;14510;6384346.666662;73 days 21:25:54
eboracum.wsn.network.node.sensor.MuleWSNNode;Node5;0;566122;71332;1;14335;6420846.666661;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node6;0;372868;54623;0;12897;6711416.666664;77 days 16:17:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node7;0;566156;72393;0;14713;6355569.999995;73 days 13:26:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node8;0;954640;91582;0;15921;6094296.666657;70 days 12:51:37
eboracum.wsn.network.node.sensor.MuleWSNNode;Node9;0;685934;93590;0;15986;6076989.999995;70 days 8:3:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node10;0;664546;93383;0;16043;6068369.999996;70 days 5:39:48
eboracum.wsn.network.node.sensor.MuleWSNNode;Node11;0;697432;93219;0;15851;6100273.333329;70 days 14:32:0
eboracum.wsn.network.node.sensor.MuleWSNNode;Node12;0;922149;90958;1;15833;6110749.999992;70 days 17:26:14
eboracum.wsn.network.node.sensor.MuleWSNNode;Node13;0;538633;71578;0;14492;6394379.999995;74 days 0:13:23
eboracum.wsn.network.node.sensor.MuleWSNNode;Node14;0;570490;74087;0;14500;6384709.999995;73 days 21:32:46
eboracum.wsn.network.node.sensor.MuleWSNNode;Node15;0;718727;93055;0;15810;6107516.666662;70 days 16:32:12
eboracum.wsn.network.node.sensor.MuleWSNNode;Node16;0;573007;94934;0;15899;6086719.999996;70 days 10:46:4
eboracum.wsn.network.node.sensor.MuleWSNNode;Node17;0;494764;79503;0;15869;6143053.333331;71 days 2:24:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node18;0;552180;95017;0;15822;6099013.333329;70 days 14:10:57
eboracum.wsn.network.node.sensor.MuleWSNNode;Node19;0;659894;93117;0;15983;6079053.333329;70 days 8:37:41
eboracum.wsn.network.node.sensor.MuleWSNNode;Node20;0;544362;73835;0;14480;6388819.999995;73 days 22:40:53
eboracum.wsn.network.node.sensor.MuleWSNNode;Node21;0;556451;73975;0;14563;6374793.333329;73 days 18:46:49
eboracum.wsn.network.node.sensor.MuleWSNNode;Node22;0;662608;92916;1;15749;6117946.666662;70 days 19:25:56
eboracum.wsn.network.node.sensor.MuleWSNNode;Node23;0;484920;79150;0;15863;6145209.999998;71 days 3:1:8
eboracum.wsn.network.node.sensor.MuleWSNNode;Node24;0;317156;79106;0;15745;6112146.666665;70 days 17:49:35
eboracum.wsn.network.node.sensor.MuleWSNNode;Node25;0;490051;79416;0;15913;6136156.666664;71 days 0:29:37
eboracum.wsn.network.node.sensor.MuleWSNNode;Node26;0;662040;93182;0;15881;6095496.666662;70 days 13:11:45
eboracum.wsn.network.node.sensor.MuleWSNNode;Node27;0;555756;73713;0;14431;6397226.666662;74 days 1:2:11
eboracum.wsn.network.node.sensor.MuleWSNNode;Node28;0;545084;74156;0;14617;6365369.999995;73 days 16:11:5
eboracum.wsn.network.node.sensor.MuleWSNNode;Node29;0;663377;92937;0;15848;6101706.666662;70 days 14:56:3
eboracum.wsn.network.node.sensor.MuleWSNNode;Node30;0;551818;94992;0;15774;6106939.999996;70 days 16:22:52
eboracum.wsn.network.node.sensor.MuleWSNNode;Node31;0;494308;79656;0;15993;6122293.333331;70 days 20:39:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node32;0;555612;95335;0;15887;6087343.333329;70 days 10:56:6
eboracum.wsn.network.node.sensor.MuleWSNNode;Node33;0;699726;93292;0;15888;6093986.666662;70 days 12:46:51
eboracum.wsn.network.node.sensor.MuleWSNNode;Node34;0;574790;73828;0;14490;6387203.333328;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node35;0;543724;72031;0;14571;6379966.666662;73 days 20:12:58
eboracum.wsn.network.node.sensor.MuleWSNNode;Node36;0;933859;90923;0;15783;6119033.333325;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node37;0;706060;93026;0;15879;6096346.666661;70 days 13:25:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node38;0;666691;93601;0;16006;6073686.666662;70 days 7:8:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node39;0;666082;93434;0;15986;6077506.666662;70 days 8:11:49
eboracum.wsn.network.node.sensor.MuleWSNNode;Node40;0;926990;91420;0;15913;6096146.666659;
eboracum.wsn.network.node.sensor.MuleWSNNode;Node41;0;566977;71811;1;14556;6383149.999994;73 days 21:6:47
eboracum.wsn.network.node.sensor.MuleWSNNode;Node42;0;376207;55054;0;13088;6678783.33333;77 days 7:13:13
eboracum.wsn.network.node.sensor.MuleWSNNode;Node43;0;571019;71365;0;14306;6425469.999994;74 days 8:52:11
eboracum.wsn.network.node.sensor.MuleWSNNode;Node44;0;576868;73487;0;14395;6403866.666661;74 days 2:52:24
eboracum.wsn.network.node.sensor.MuleWSNNode;Node45;0;557098;73915;0;14553;6376626.666662;73 days 19:17:21
eboracum.wsn.network.node.sensor.MuleWSNNode;Node46;0;547728;73950;0;14479;6388596.666662;73 days 22:36:54
eboracum.wsn.network.node.sensor.MuleWSNNode;Node47;0;542228;71668;0;14469;6397836.666662;74 days 1:11:20
eboracum.wsn.network.node.sensor.MuleWSNNode;Node48;0;374560;54893;1;12934;6704469.999997;77 days 14:21:41
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;313314;0
Time that first node die: Node10 70 days 5:39:48
Simulation Total Time;6697779
Total Number of Sensed Events by the WSN: 660727
Total Number of Sensed Events by the Drone: 296359
Number of Sensed Events by the Drone per Day
1;4014
2;4038
3;4048
4;3972
5;4079
6;4052
7;3998
8;4061
9;4034
10;4044
11;4028
12;4037
13;4057
14;4063
15;4039
16;3934
17;4054
18;4063
19;4057
20;4038
21;4027
22;4069
23;4031
24;4046
25;4019
26;4012
27;4039
28;4021
29;4030
30;4087
31;4031
32;4058
33;4058
34;4046
35;4065
36;3986
37;3937
38;4063
39;4094
40;4059
41;3991
42;4000
43;4027
44;3986
45;4037
46;4029
47;4001
48;4038
49;4046
50;4045
51;4038
52;4051
53;4045
54;4025
55;3993
56;4039
57;4004
58;4001
59;4091
