Simulation Identification;sensor.controlled.AntControlledWSNNode_Random49
Round;19
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;49
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;8949413
Total Number of Sensed Events by the WSN;0
Number of Sensed Events by the WSN per Day
1;0
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node0;0;0;0;0;9413;7431135.760666
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node1;0;0;0;0;2921;8513151.850666
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node2;0;0;0;0;5058;8156978.805999
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node3;0;0;0;0;9205;7465802.133332
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node4;0;0;0;0;6948;7841976.237999
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node5;0;0;0;0;5515;8080814.571333
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node6;0;0;0;0;5505;8082483.303999
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node7;0;0;0;0;5259;8123477.745999
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node8;0;0;0;0;10577;7237136.356666
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node9;0;0;0;0;9763;7372802.297332
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node10;0;0;0;0;8860;7523301.705332
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node11;0;0;0;0;2081;8653140.618666
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node12;0;0;0;0;8891;7518135.448666
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node13;0;0;0;0;2581;8569821.167333
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node14;0;0;0;0;3937;8343798.117332
eboracum.wsn.network.node.sensor.controlled.AntControlledWSNNode;Node15;0;0;0;0;9041;7493135.348666
