Simulation Total Time;6600142
Total Number of Sensed Events by the WSN: 293085
Total Number of Sensed Events by the Drone: 293085
Number of Sensed Events by the Drone per Day
1;3982
2;3980
3;4035
4;3983
5;3976
6;4004
7;4011
8;4073
9;4066
10;4055
11;4037
12;4032
13;4078
14;4093
15;4081
16;4060
17;4093
18;4036
19;4052
20;3970
21;4070
22;4057
23;4110
24;4051
25;4039
26;4087
27;4034
28;4046
29;4008
30;4018
31;4042
32;4096
33;4027
34;4048
35;4106
36;4028
37;4035
38;4051
39;4006
40;4031
41;4049
42;4033
43;3946
44;4049
45;4034
46;4014
47;3999
48;3961
49;4068
50;4027
51;4068
52;4069
53;4033
54;4009
55;4037
56;3992
57;3993
58;4080
59;4022
60;3980
61;4093
62;3983
63;3996
64;4084
65;4081
66;4055
67;4048
68;4076
69;4008
70;4040
71;4039
72;3086
73;1824
74;1094
75;261
76;144
77;23
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death; Lifetime
eboracum.wsn.network.node.sensor.MuleWSNNode;Node0;0;165769;19803;0;4805;6547506.666666;75 days 18:45:36
eboracum.wsn.network.node.sensor.MuleWSNNode;Node1;0;229058;25561;0;5172;6346036.666665;73 days 10:47:17
eboracum.wsn.network.node.sensor.MuleWSNNode;Node2;0;242922;26042;1;5156;6352383.333332;73 days 12:33:42
eboracum.wsn.network.node.sensor.MuleWSNNode;Node3;0;243973;26038;0;5141;6359843.333332;73 days 14:37:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node4;0;244463;25982;0;5135;6363009.999998;73 days 15:31:26
eboracum.wsn.network.node.sensor.MuleWSNNode;Node5;0;244079;25951;0;5133;6364106.666665;73 days 15:48:28
eboracum.wsn.network.node.sensor.MuleWSNNode;Node6;0;243151;26051;0;5177;6341919.999998;73 days 9:39:30
eboracum.wsn.network.node.sensor.MuleWSNNode;Node7;0;237842;25609;0;5134;6364749.999998;73 days 15:59:16
eboracum.wsn.network.node.sensor.MuleWSNNode;Node8;0;178042;20006;0;4855;6521996.666665;75 days 11:41:9
eboracum.wsn.network.node.sensor.MuleWSNNode;Node9;0;224828;25374;1;5021;6421656.666665;74 days 7:48:43
