Simulation Identification;sensor.controlled.PSControlledWSNNode_Random81
Round;11
Initial Battery;2700000.0
Communication Radius;160.0
Sensor Cover Radius;120.0
Node Idle Energy Cost;0.3
CPU Processing Energy Cost;50.0
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;81
Summary of Events
Class Name;Type;Number of Instances;Tasks Cost Graph; Comm Energy Cost
eboracum.wsn.network.node.StochasticPeriodicJumperEvent;E0;1;<task id="0"><cpu name="SimpleFIFOBasedCPU" cost="1"/></task>;0.0018

Results
Simulation Total Time;9000000
Total Number of Sensed Events by the WSN;159039
Number of Sensed Events by the WSN per Day
1;1220
2;1773
3;1818
4;1820
5;1752
6;1727
7;1765
8;1779
9;1851
10;1706
11;1817
12;1839
13;1830
14;1767
15;1781
16;1732
17;1839
18;1685
19;1794
20;1757
21;1800
22;1849
23;1835
24;1781
25;1747
26;1771
27;1800
28;1682
29;1818
30;1760
31;1807
32;1727
33;1778
34;1826
35;1776
36;1753
37;1821
38;1737
39;1849
40;1751
41;1788
42;1758
43;1851
44;1758
45;1836
46;1758
47;1811
48;1797
49;1875
50;1748
51;1772
52;1668
53;1814
54;1793
55;1808
56;1806
57;1777
58;1730
59;1863
60;1754
61;1781
62;1837
63;1797
64;1782
65;1843
66;1809
67;1798
68;1705
69;1869
70;1778
71;1785
72;1692
73;1791
74;1812
75;1794
76;1757
77;1799
78;1797
79;1812
80;1752
81;1812
82;1796
83;1774
84;1780
85;1852
86;1739
87;1740
88;1825
89;1689
90;757
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node0;0;254496;45126;0;7802;7699391.228667
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node1;0;51764;6699;1;6825;7862457.89
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node2;0;0;0;1;12319;6946832.371333
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node3;0;313472;139015;0;9399;7432664.568001
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node4;0;84874;24412;0;7914;7680850.346
eboracum.wsn.network.node.sensor.controlled.PSControlledWSNNode;Node5;0;137760;15988;0;8024;7662566.216666
